[19jul.2022 18:11:15.555] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.1.68, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
[19jul.2022 18:11:15.560] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17 by Private Build
[19jul.2022 18:11:17.914] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/home/nishior/Escritorio/Cubito/Sheloworld/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[19jul.2022 18:11:19.509] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/fmlcore/1.18.2-40.1.68/fmlcore-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.545] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.1.68/javafmllanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.565] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.1.68/lowcodelanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.569] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/mclanguage/1.18.2-40.1.68/mclanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:20.004] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[19jul.2022 18:11:48.257] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[19jul.2022 18:57:29.227] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [flywheel] Found status: AHEAD Current: 1.18-0.6.4.87 Target: null
[19jul.2022 18:57:29.227] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gravestone] Starting version check at https://maxhenkel.de/update/gravestone.json
[19jul.2022 18:57:29.515] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[19jul.2022 18:57:29.701] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gravestone] Found status: UP_TO_DATE Current: 1.18.2-1.0.2 Target: null
[19jul.2022 18:57:29.701] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [inventoryhud] Starting version check at https://raw.githubusercontent.com/DmitryLovin/pluginUpdate/master/invupdate.json
[19jul.2022 18:57:29.736] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [inventoryhud] Found status: BETA Current: 3.4.4 Target: null
[19jul.2022 18:57:29.737] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzleslib] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzleslib.json
[19jul.2022 18:57:29.839] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzleslib] Found status: UP_TO_DATE Current: 3.3.5 Target: null
[19jul.2022 18:57:34.820] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%23120!/assets/.mcassetsroot' uses unexpected schema
[19jul.2022 18:57:34.820] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%23120!/data/.mcassetsroot' uses unexpected schema
[19jul.2022 18:57:35.750] [main/INFO] [net.mehvahdjukaar.supplementaries.Supplementaries/]: Generated runtime SERVER_DATA for pack Supplementaries Generated Pack in: 195 ms
[19jul.2022 18:57:43.520] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[19jul.2022 18:57:43.525] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[19jul.2022 18:57:43.538] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.543] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.548] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[19jul.2022 18:57:43.564] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [cofh, ignite, duration] and [cofh, ignite, targets] with inputs: [0, -123, 123]
[19jul.2022 18:57:43.569] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [cofh, ignite, targets] and [cofh, ignite, duration] with inputs: [0123]
[19jul.2022 18:57:43.573] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [cofh, invis, flag] and [cofh, invis, targets] with inputs: [true, false]
[19jul.2022 18:57:43.578] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [cofh, invuln, flag] and [cofh, invuln, targets] with inputs: [true, false]
[19jul.2022 18:57:43.586] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [create, coupling, add, cart1] and [create, coupling, add, carts] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.591] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [create, coupling, add, carts] and [create, coupling, add, cart1] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.596] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [create, coupling, add, cart1] and [create, coupling, add, carts] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.601] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [create, coupling, add, carts] and [create, coupling, add, cart1] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19jul.2022 18:57:43.606] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [waypoint, create, name, dimension, location, color, announce] and [waypoint, create, name, dimension, location, color, player] with inputs: [true, false]
[19jul.2022 18:57:43.612] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [waypoint, delete, name, announce] and [waypoint, delete, name, player] with inputs: [true, false]
[19jul.2022 18:58:14.034] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:soap/canvas_sign as it's serializer returned null
[19jul.2022 18:58:14.054] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:lead_lantern as it's serializer returned null
[19jul.2022 18:58:14.059] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:inspirations/blackboard_clear as it's serializer returned null
[19jul.2022 18:58:14.125] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:soap/gumdrop as it's serializer returned null
[19jul.2022 18:58:14.142] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:inspirations/flag_dye as it's serializer returned null
[19jul.2022 18:58:14.165] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:planter_rich_soul as it's serializer returned null
[19jul.2022 18:58:14.208] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:planter_rich as it's serializer returned null
[19jul.2022 18:58:14.212] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:spiky_bomb_2 as it's serializer returned null
[19jul.2022 18:58:14.237] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:spiky_bomb as it's serializer returned null
[19jul.2022 18:58:14.247] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:lead_trapdoor as it's serializer returned null
[19jul.2022 18:58:14.247] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:silver_door as it's serializer returned null
[19jul.2022 18:58:14.253] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:soap/balloon as it's serializer returned null
[19jul.2022 18:58:14.265] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:ash_soot as it's serializer returned null
[19jul.2022 18:58:14.266] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:lead_door as it's serializer returned null
[19jul.2022 18:58:14.289] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:silver_trapdoor as it's serializer returned null
[19jul.2022 18:58:14.291] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:inspirations/flag_clear as it's serializer returned null
[19jul.2022 18:58:14.310] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:silver_lantern as it's serializer returned null
[19jul.2022 18:58:14.317] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe supplementaries:soap/glow_lights as it's serializer returned null
[19jul.2022 18:58:14.327] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 42 recipes
[19jul.2022 18:58:17.253] [Worker-Main-2/INFO] [quark/]: [Automatic Recipe Unlock] Removed 3187 recipe advancements
[19jul.2022 18:58:17.279] [Worker-Main-2/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 537 advancements
[19jul.2022 18:58:17.302] [Worker-Main-2/INFO] [Dungeon Crawl/]: Loading data...
[19jul.2022 18:58:19.573] [Worker-Main-2/INFO] [Dungeon Crawl/]: Done.
[19jul.2022 18:58:19.600] [Worker-Main-2/INFO] [net.mehvahdjukaar.selene.Selene/]: Loaded 91 Soft Fluids
[19jul.2022 18:58:19.648] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.modifiers.ModifierManager/]: Loaded 56 dynamic modifiers and 7 modifier redirects in 20.650225 ms
[19jul.2022 18:58:19.656] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.modifiers.spilling.SpillingFluidManager/]: Loaded 26 spilling fluids in 6.915448 ms
[19jul.2022 18:58:19.657] [Worker-Main-2/INFO] [slimeknights.mantle.fluid.transfer.FluidContainerTransferManager/]: Loaded 17 dynamic modifiers in 1.003729 ms
[19jul.2022 18:58:19.662] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.materials.definition.MaterialManager/]: Loaded 50 materials in 4.375014 ms
[19jul.2022 18:58:19.882] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.materials.stats.MaterialStatsManager/]: 128 stats loaded for 64 materials in 218.2313 ms
[19jul.2022 18:58:20.081] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.materials.traits.MaterialTraitsManager/]: 56 traits loaded for 64 materials in 198.94218 ms
[19jul.2022 18:58:20.146] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.tools.definition.ToolDefinitionLoader/]: Loaded 26 tool definitions in 64.47991 ms
[19jul.2022 18:58:20.150] [Worker-Main-2/INFO] [slimeknights.tconstruct.library.tools.layout.StationSlotLayoutLoader/]: Loaded 16 station slot layouts in 4.499729 ms
[19jul.2022 18:58:23.722] [main/INFO] [net.mehvahdjukaar.supplementaries.Supplementaries/]: Finished additional setup in 0 seconds
[19jul.2022 18:58:27.874] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting minecraft server version 1.18.2
[19jul.2022 18:58:27.875] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Loading properties
[19jul.2022 18:58:27.875] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Default game type: SURVIVAL
[19jul.2022 18:58:27.875] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[19jul.2022 18:58:28.310] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting Minecraft server on *:25565
[19jul.2022 18:58:30.255] [Server thread/INFO] [net.minecraft.server.network.ServerConnectionListener/]: Using epoll channel type
[19jul.2022 18:58:32.020] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[19jul.2022 18:58:32.021] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: The server will make no attempt to authenticate usernames. Beware.
[19jul.2022 18:58:32.021] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[19jul.2022 18:58:32.021] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: To change this, set "online-mode" to "true" in the server.properties file.
[19jul.2022 18:58:32.223] [Server thread/INFO] [Puzzles Lib/]: Loading server config for easymagic
[19jul.2022 18:58:32.224] [Thread-0/INFO] [Puzzles Lib/]: Reloading server config for easymagic
[19jul.2022 18:58:32.233] [Thread-0/INFO] [Puzzles Lib/]: Reloading server config for easymagic
[19jul.2022 18:58:32.259] [Server thread/INFO] [journeymap/]: Loading JourneyMap Forge Configs
[19jul.2022 18:58:32.260] [Thread-0/INFO] [journeymap/]: Loading JourneyMap Forge Configs
[19jul.2022 18:58:32.261] [Thread-0/INFO] [journeymap/]: Loading JourneyMap Forge Configs
[19jul.2022 18:58:33.098] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: Loading "World Pre Generator" Server Config
[19jul.2022 18:58:33.103] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [send_feedback] = true
[19jul.2022 18:58:33.104] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, print] = 1
[19jul.2022 18:58:33.104] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, save] = 180
[19jul.2022 18:58:33.105] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, enabled] = false
[19jul.2022 18:58:33.106] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, count] = 0
[19jul.2022 18:58:33.107] [Server thread/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: "World Pre Generator" Server Config loaded
[19jul.2022 18:58:33.108] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: Loading "World Pre Generator" Server Config
[19jul.2022 18:58:33.108] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [send_feedback] = true
[19jul.2022 18:58:33.109] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, print] = 1
[19jul.2022 18:58:33.109] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, save] = 180
[19jul.2022 18:58:33.109] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, enabled] = false
[19jul.2022 18:58:33.109] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, count] = 0
[19jul.2022 18:58:33.110] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: "World Pre Generator" Server Config loaded
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: Loading "World Pre Generator" Server Config
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [send_feedback] = true
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, print] = 1
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [delays, save] = 180
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, enabled] = false
[19jul.2022 18:58:33.111] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: [parallel, count] = 0
[19jul.2022 18:58:33.112] [Thread-0/INFO] [de.geheimagentnr1.world_pre_generator.config.ServerConfig/]: "World Pre Generator" Server Config loaded
[19jul.2022 18:58:33.186] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Preparing level "world"
[19jul.2022 18:58:40.072] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[19jul.2022 18:58:41.187] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:41.273] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:41.283] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:41.596] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:42.080] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:43.057] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:43.084] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:43.593] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:44.077] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:44.580] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:45.080] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:45.593] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:46.708] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:46.710] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:47.084] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:47.580] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:48.078] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:48.774] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[19jul.2022 18:58:49.079] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 1%
[19jul.2022 18:58:49.581] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 2%
[19jul.2022 18:58:50.080] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:50.576] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:51.079] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:51.694] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:52.186] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:52.577] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[19jul.2022 18:58:53.082] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 5%
[19jul.2022 18:58:53.579] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 12%
[19jul.2022 18:58:54.077] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 12%
[19jul.2022 18:58:54.614] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 16%
[19jul.2022 18:58:55.084] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 20%
[19jul.2022 18:58:55.892] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 21%
[19jul.2022 18:58:56.126] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 24%
[19jul.2022 18:58:56.579] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 28%
[19jul.2022 18:58:57.076] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 40%
[19jul.2022 18:58:57.581] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 40%
[19jul.2022 18:58:58.082] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 43%
[19jul.2022 18:58:58.582] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 45%
[19jul.2022 18:58:59.094] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 47%
[19jul.2022 18:58:59.576] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 55%
[19jul.2022 18:59:00.100] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 68%
[19jul.2022 18:59:00.587] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 75%
[19jul.2022 18:59:01.081] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 85%
[19jul.2022 18:59:01.616] [Worker-Main-2/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 96%
[19jul.2022 18:59:02.444] [Server thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Time elapsed: 22369 ms
[19jul.2022 18:59:02.445] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Done (30.277s)! For help, type "help"
[19jul.2022 18:59:02.743] [Server thread/INFO] [net.minecraftforge.server.permission.PermissionAPI/]: Successfully initialized permission handler forge:default_handler
[19jul.2022 18:59:02.778] [Server thread/INFO] [strawgolem/]: Loading strawgolem save data
[19jul.2022 18:59:03.169] [Server thread/INFO] [com.magistuarmory.KnightlyArmory/]: HELLO from server starting
[19jul.2022 18:59:03.171] [Server thread/INFO] [WTHIT/]: [WTHIT] Plugin config reloaded
[19jul.2022 18:59:03.183] [Server thread/INFO] [patchouli/]: Sending reload packet to clients
[19jul.2022 18:59:29.031] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 14536ms or 290 ticks behind
[19jul.2022 19:04:17.722] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:09:17.708] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:14:17.707] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:19:17.707] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:24:17.713] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:29:17.707] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:34:17.709] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:39:17.711] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:44:17.712] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:49:17.704] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:49:54.768] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@440ae042
[19jul.2022 19:49:54.833] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: Joseprens[/207.248.218.162:37367] logged in with entity id 127 at (-1015.8594172317286, 68.0, 2310.1121062951333)
[19jul.2022 19:49:54.995] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Joseprens joined the game
[19jul.2022 19:49:58.534] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2039ms or 40 ticks behind
[19jul.2022 19:50:02.170] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: Pig['Pig'/375, l='ServerLevel[world]', x=-861.86, y=66.00, z=2359.14]
[19jul.2022 19:50:02.387] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityCrow['Crow'/384, l='ServerLevel[world]', x=-842.02, y=64.00, z=2263.16]
[19jul.2022 19:53:33.569] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Joseprens has made the advancement [Voluntary Exile]
[19jul.2022 19:54:19.752] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 19:59:19.749] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:04:19.745] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
